vehicle_id,depart_time,arrival_time,duration,waiting_time,route_length,time_loss
745,1118.0,1457.0,339.0,183.0,1283.1,244.3
665,998.0,1459.0,461.0,129.0,3562.43,193.82
916,1374.0,1460.0,86.0,15.0,652.04,27.66
495,743.0,1463.0,720.0,549.0,1676.58,594.7
620,930.0,1465.0,535.0,233.0,2805.98,340.5
646,969.0,1468.0,499.0,167.0,3030.87,229.55
860,1290.0,1471.0,181.0,0.0,1340.56,18.32
440,660.0,1473.0,813.0,528.0,2430.64,600.03
639,959.0,1473.0,514.0,221.0,2736.38,311.48
597,896.0,1474.0,578.0,192.0,3534.41,263.72
658,987.0,1474.0,487.0,232.0,2090.43,288.94
724,1086.0,1474.0,388.0,243.0,1873.46,292.18
816,1224.0,1475.0,251.0,117.0,1421.37,150.79
347,521.0,1476.0,955.0,662.0,2404.83,771.01
840,1260.0,1476.0,216.0,138.0,583.07,161.97
880,1320.0,1482.0,162.0,0.0,1713.62,20.84
618,927.0,1483.0,556.0,354.0,2112.18,411.53
765,1148.0,1483.0,335.0,160.0,2418.74,180.83
849,1274.0,1483.0,209.0,8.0,2135.59,37.09
677,1016.0,1486.0,470.0,265.0,1241.91,313.94
322,483.0,1491.0,1008.0,590.0,3028.07,707.9
757,1168.0,1491.0,323.0,240.0,855.51,261.99
790,1185.0,1493.0,308.0,200.0,923.52,225.2
518,777.0,1495.0,718.0,371.0,3501.13,439.82
270,405.0,1496.0,1091.0,672.0,4247.45,798.51
739,1109.0,1496.0,387.0,41.0,2790.83,88.26
528,792.0,1498.0,706.0,453.0,2794.94,531.87
385,578.0,1500.0,922.0,646.0,2755.12,738.41
561,842.0,1501.0,659.0,291.0,3345.87,342.56
718,1081.0,1502.0,421.0,211.0,2808.7,272.29
746,1119.0,1505.0,386.0,203.0,2083.09,254.03
252,378.0,1508.0,1130.0,782.0,4679.82,879.13
491,737.0,1508.0,771.0,531.0,3136.67,588.1
496,744.0,1508.0,764.0,542.0,2726.42,601.33
443,665.0,1512.0,847.0,598.0,2394.32,728.46
342,513.0,1514.0,1001.0,618.0,3213.87,735.15
196,294.0,1515.0,1221.0,975.0,2312.99,1083.9
692,1038.0,1516.0,478.0,216.0,2357.88,268.3
950,1425.0,1516.0,91.0,0.0,659.0,11.75
560,840.0,1520.0,680.0,445.0,2490.13,506.76
466,699.0,1521.0,822.0,621.0,1306.94,704.03
606,909.0,1521.0,612.0,206.0,3157.42,299.41
955,1433.0,1522.0,89.0,0.0,726.25,10.79
54,81.0,1525.0,1444.0,1031.0,4960.59,1130.94
