green_count,red_count,junction_pressure,average_network_pressure,phase_duration
3,2,0,1.5733333333333333,35.0
2,3,1,1.5733333333333333,36.0
3,0,0,1.5733333333333333,51.0
2,0,0,1.5733333333333333,51.0
1,0,0,1.5733333333333333,51.0
2,0,0,1.5733333333333333,5.0
2,0,0,1.5733333333333333,5.0
4,3,1,1.5733333333333333,36.0
10,9,0,1.5733333333333333,36.0
4,12,9,1.5733333333333333,29.0
10,8,2,1.5733333333333333,38.0
9,5,0,1.5733333333333333,36.0
10,5,2,1.5733333333333333,32.0
14,10,10,1.5733333333333333,37.0
5,9,3,1.5733333333333333,38.0
3,0,0,1.5733333333333333,51.0
2,0,0,1.5733333333333333,51.0
8,3,0,1.5733333333333333,34.0
10,8,0,1.5733333333333333,34.0
10,8,0,1.5733333333333333,34.0
4,7,3,1.5733333333333333,38.0
8,3,0,1.5733333333333333,35.0
10,4,0,1.5733333333333333,34.0
10,0,0,1.5733333333333333,47.0
12,7,0,1.5733333333333333,23.0
4,7,10,1.5733333333333333,39.0
8,10,2,1.5733333333333333,37.0
4,12,4,1.5733333333333333,26.0
12,10,0,1.5733333333333333,34.0
9,4,0,1.5733333333333333,34.0
12,14,1,1.5733333333333333,34.0
8,3,0,1.5733333333333333,34.0
11,8,0,1.5733333333333333,34.0
11,8,0,1.5733333333333333,35.0
10,4,0,1.5733333333333333,34.0
4,12,10,1.5733333333333333,27.0
4,7,0,1.5733333333333333,38.0
8,3,3,1.5733333333333333,37.0
8,3,0,1.5733333333333333,34.0
3,8,0,1.5733333333333333,22.0
10,8,0,1.5733333333333333,34.0
9,4,0,1.5733333333333333,35.0
8,10,0,1.5733333333333333,36.0
4,7,1,1.5733333333333333,37.0
9,3,1,1.5733333333333333,36.0
9,25,9,1.5733333333333333,40.0
12,28,0,1.5733333333333333,10.0
9,20,4,1.5733333333333333,16.0
6,10,7,1.5733333333333333,18.0
4,13,5,1.5733333333333333,32.0
16,5,0,1.5733333333333333,32.0
11,7,1,1.5733333333333333,34.0
9,18,2,1.5733333333333333,30.0
19,12,5,1.5733333333333333,33.0
10,13,8,1.5733333333333333,19.0
3,2,0,1.2666666666666666,33.0
2,0,0,1.2666666666666666,49.0
2,0,0,1.2666666666666666,5.0
2,0,0,1.2666666666666666,5.0
2,0,0,1.2666666666666666,5.0
2,0,0,1.2666666666666666,5.0
4,3,0,1.2666666666666666,33.0
8,8,0,1.2666666666666666,34.0
8,8,0,1.2666666666666666,36.0
4,3,0,1.2666666666666666,38.0
1,2,0,1.2666666666666666,26.0
3,0,0,1.2666666666666666,5.0
3,0,0,1.2666666666666666,5.0
3,0,0,1.2666666666666666,5.0
2,0,0,1.2666666666666666,49.0
2,0,0,1.2666666666666666,49.0
2,0,0,1.2666666666666666,49.0
2,0,0,1.2666666666666666,5.0
4,3,0,1.2666666666666666,33.0
4,7,0,1.2666666666666666,35.0
2,3,0,1.2666666666666666,35.0
2,3,0,1.2666666666666666,35.0
3,0,0,1.2666666666666666,49.0
2,0,0,1.2666666666666666,49.0
1,0,0,1.2666666666666666,49.0
2,0,0,1.2666666666666666,5.0
2,0,0,1.2666666666666666,5.0
3,4,0,1.2666666666666666,36.0
9,10,0,1.2666666666666666,36.0
4,12,6,1.2666666666666666,30.0
10,8,4,1.2666666666666666,39.0
6,8,0,1.2666666666666666,36.0
10,5,0,1.2666666666666666,31.0
14,10,0,1.2666666666666666,36.0
5,9,0,1.2666666666666666,37.0
3,0,0,1.2666666666666666,49.0
2,0,0,1.2666666666666666,49.0
4,7,0,1.2666666666666666,34.0
8,10,4,1.2666666666666666,36.0
8,10,0,1.2666666666666666,34.0
4,7,0,1.2666666666666666,37.0
4,7,0,1.2666666666666666,35.0
5,9,0,1.2666666666666666,34.0
10,0,0,1.2666666666666666,45.0
7,12,5,1.2666666666666666,25.0
4,7,0,1.2666666666666666,38.0
8,10,0,1.2666666666666666,36.0
4,12,0,1.2666666666666666,25.0
10,12,3,1.2666666666666666,36.0
5,8,0,1.2666666666666666,34.0
12,14,4,1.2666666666666666,35.0
4,7,0,1.2666666666666666,34.0
8,11,8,1.2666666666666666,36.0
8,11,0,1.2666666666666666,35.0
5,9,0,1.2666666666666666,34.0
4,12,4,1.2666666666666666,28.0
4,7,3,1.2666666666666666,39.0
8,3,0,1.2666666666666666,36.0
4,7,0,1.2666666666666666,34.0
4,7,0,1.2666666666666666,21.0
8,10,0,1.2666666666666666,34.0
5,8,0,1.2666666666666666,35.0
10,8,0,1.2666666666666666,35.0
8,3,0,1.2666666666666666,36.0
4,8,0,1.2666666666666666,36.0
9,25,10,1.2666666666666666,42.0
12,28,7,1.2666666666666666,10.0
9,20,22,1.2666666666666666,16.0
6,10,6,1.2666666666666666,18.0
4,13,0,1.2666666666666666,31.0
8,13,0,1.2666666666666666,32.0
7,11,0,1.2666666666666666,34.0
9,18,4,1.2666666666666666,31.0
19,12,0,1.2666666666666666,32.0
10,13,5,1.2666666666666666,19.0
2,3,1,1.4,32.0
2,0,0,1.4,47.0
2,0,0,1.4,5.0
2,0,0,1.4,5.0
2,0,2,1.4,5.0
2,0,0,1.4,5.0
3,4,0,1.4,32.0
8,8,0,1.4,33.0
8,8,0,1.4,35.0
4,3,0,1.4,37.0
1,2,1,1.4,25.0
3,0,0,1.4,5.0
3,0,0,1.4,5.0
3,0,0,1.4,5.0
2,0,0,1.4,47.0
2,0,0,1.4,47.0
2,0,0,1.4,47.0
2,0,0,1.4,5.0
3,4,0,1.4,32.0
8,3,0,1.4,34.0
3,2,0,1.4,34.0
3,2,0,1.4,34.0
3,0,0,1.4,47.0
2,0,0,1.4,47.0
1,0,0,1.4,47.0
2,0,0,1.4,5.0
2,0,0,1.4,5.0
4,3,0,1.4,35.0
10,9,0,1.4,35.0
4,12,3,1.4,31.0
10,8,0,1.4,38.0
9,5,2,1.4,37.0
10,5,0,1.4,30.0
14,10,2,1.4,37.0
5,9,0,1.4,36.0
3,0,0,1.4,47.0
2,0,0,1.4,47.0
8,3,2,1.4,35.0
8,10,0,1.4,35.0
10,8,0,1.4,33.0
4,7,0,1.4,36.0
8,3,0,1.4,34.0
10,4,0,1.4,33.0
10,0,0,1.4,43.0
7,12,5,1.4,26.0
4,7,5,1.4,39.0
8,10,5,1.4,37.0
4,12,0,1.4,24.0
10,12,0,1.4,35.0
9,4,0,1.4,33.0
12,14,6,1.4,36.0
8,3,3,1.4,35.0
8,11,5,1.4,37.0
11,8,2,1.4,36.0
10,4,0,1.4,33.0
4,12,2,1.4,29.0
4,7,1,1.4,38.0
8,3,4,1.4,37.0
8,3,0,1.4,33.0
5,6,0,1.4,21.0
10,8,0,1.4,33.0
9,4,0,1.4,34.0
8,10,0,1.4,35.0
4,7,3,1.4,38.0
9,3,0,1.4,35.0
9,25,10,1.4,44.0
12,28,5,1.4,10.0
9,20,10,1.4,16.0
6,10,4,1.4,18.0
4,13,3,1.4,32.0
16,5,5,1.4,33.0
11,7,1,1.4,33.0
9,18,8,1.4,32.0
19,12,0,1.4,31.0
10,13,5,1.4,19.0
3,2,0,1.5466666666666666,32.0
2,0,0,1.5466666666666666,45.0
2,0,0,1.5466666666666666,5.0
2,0,0,1.5466666666666666,5.0
2,0,2,1.5466666666666666,5.0
2,0,0,1.5466666666666666,5.0
4,3,0,1.5466666666666666,32.0
8,8,0,1.5466666666666666,33.0
8,8,0,1.5466666666666666,35.0
3,4,5,1.5466666666666666,39.0
1,2,0,1.5466666666666666,24.0
3,0,0,1.5466666666666666,5.0
3,0,0,1.5466666666666666,5.0
3,0,0,1.5466666666666666,5.0
2,0,0,1.5466666666666666,45.0
2,0,0,1.5466666666666666,45.0
2,0,0,1.5466666666666666,45.0
2,0,0,1.5466666666666666,5.0
4,3,0,1.5466666666666666,32.0
4,7,0,1.5466666666666666,34.0
2,3,0,1.5466666666666666,34.0
2,3,0,1.5466666666666666,34.0
3,0,0,1.5466666666666666,45.0
2,0,0,1.5466666666666666,45.0
1,0,0,1.5466666666666666,45.0
2,0,0,1.5466666666666666,5.0
2,0,0,1.5466666666666666,5.0
3,4,1,1.5466666666666666,35.0
9,10,0,1.5466666666666666,35.0
4,12,16,1.5466666666666666,32.0
10,8,4,1.5466666666666666,39.0
9,5,0,1.5466666666666666,36.0
10,5,7,1.5466666666666666,31.0
14,10,5,1.5466666666666666,38.0
5,9,0,1.5466666666666666,35.0
3,0,0,1.5466666666666666,45.0
2,0,0,1.5466666666666666,45.0
8,3,0,1.5466666666666666,34.0
8,10,4,1.5466666666666666,36.0
8,10,0,1.5466666666666666,33.0
8,3,0,1.5466666666666666,35.0
4,7,0,1.5466666666666666,34.0
5,9,0,1.5466666666666666,33.0
10,0,0,1.5466666666666666,41.0
7,12,0,1.5466666666666666,25.0
4,7,2,1.5466666666666666,40.0
8,10,0,1.5466666666666666,36.0
5,11,1,1.5466666666666666,24.0
10,12,3,1.5466666666666666,36.0
5,8,0,1.5466666666666666,33.0
12,14,0,1.5466666666666666,35.0
8,3,0,1.5466666666666666,34.0
8,11,0,1.5466666666666666,36.0
11,8,0,1.5466666666666666,35.0
5,9,0,1.5466666666666666,33.0
4,12,7,1.5466666666666666,30.0
4,7,1,1.5466666666666666,37.0
8,3,0,1.5466666666666666,36.0
4,7,0,1.5466666666666666,33.0
3,8,1,1.5466666666666666,21.0
8,10,0,1.5466666666666666,33.0
5,8,0,1.5466666666666666,34.0
10,8,0,1.5466666666666666,34.0
4,7,6,1.5466666666666666,39.0
4,8,13,1.5466666666666666,37.0
9,25,11,1.5466666666666666,46.0
12,28,0,1.5466666666666666,10.0
9,20,6,1.5466666666666666,16.0
6,10,5,1.5466666666666666,18.0
4,13,5,1.5466666666666666,33.0
16,5,0,1.5466666666666666,32.0
7,11,0,1.5466666666666666,33.0
9,18,3,1.5466666666666666,33.0
15,16,0,1.5466666666666666,31.0
10,13,8,1.5466666666666666,19.0
2,3,0,1.4533333333333334,31.0
2,0,0,1.4533333333333334,43.0
2,0,0,1.4533333333333334,5.0
2,0,0,1.4533333333333334,5.0
2,0,0,1.4533333333333334,5.0
2,0,0,1.4533333333333334,5.0
3,4,0,1.4533333333333334,31.0
8,8,0,1.4533333333333334,32.0
8,8,0,1.4533333333333334,34.0
3,4,0,1.4533333333333334,38.0
2,1,0,1.4533333333333334,24.0
3,0,0,1.4533333333333334,5.0
3,0,0,1.4533333333333334,5.0
3,0,0,1.4533333333333334,5.0
2,0,0,1.4533333333333334,43.0
2,0,0,1.4533333333333334,43.0
2,0,0,1.4533333333333334,43.0
2,0,0,1.4533333333333334,5.0
3,4,0,1.4533333333333334,31.0
8,3,0,1.4533333333333334,33.0
3,2,0,1.4533333333333334,33.0
3,2,0,1.4533333333333334,33.0
3,0,0,1.4533333333333334,43.0
2,0,0,1.4533333333333334,43.0
1,0,0,1.4533333333333334,43.0
2,0,0,1.4533333333333334,5.0
2,0,0,1.4533333333333334,5.0
4,3,0,1.4533333333333334,34.0
10,9,0,1.4533333333333334,34.0
4,12,36,1.4533333333333334,33.0
10,8,0,1.4533333333333334,38.0
9,5,0,1.4533333333333334,35.0
10,5,0,1.4533333333333334,30.0
14,10,0,1.4533333333333334,37.0
10,4,0,1.4533333333333334,34.0
3,0,0,1.4533333333333334,43.0
2,0,0,1.4533333333333334,43.0
8,3,0,1.4533333333333334,33.0
8,10,4,1.4533333333333334,37.0
10,8,0,1.4533333333333334,32.0
4,7,3,1.4533333333333334,37.0
8,3,0,1.4533333333333334,33.0
10,4,0,1.4533333333333334,32.0
10,0,0,1.4533333333333334,39.0
7,12,0,1.4533333333333334,24.0
4,7,0,1.4533333333333334,38.0
8,10,0,1.4533333333333334,35.0
9,7,0,1.4533333333333334,23.0
10,12,8,1.4533333333333334,37.0
9,4,0,1.4533333333333334,32.0
12,14,3,1.4533333333333334,36.0
8,3,0,1.4533333333333334,33.0
8,11,4,1.4533333333333334,37.0
11,8,0,1.4533333333333334,34.0
10,4,0,1.4533333333333334,32.0
4,12,0,1.4533333333333334,29.0
8,3,3,1.4533333333333334,38.0
8,3,0,1.4533333333333334,35.0
8,3,0,1.4533333333333334,32.0
4,7,2,1.4533333333333334,22.0
10,8,0,1.4533333333333334,32.0
9,4,0,1.4533333333333334,33.0
8,10,4,1.4533333333333334,36.0
4,7,0,1.4533333333333334,38.0
4,8,0,1.4533333333333334,36.0
9,25,10,1.4533333333333334,48.0
12,28,0,1.4533333333333334,10.0
9,20,12,1.4533333333333334,16.0
6,10,4,1.4533333333333334,18.0
4,13,2,1.4533333333333334,34.0
16,5,0,1.4533333333333334,31.0
11,7,0,1.4533333333333334,32.0
9,18,8,1.4533333333333334,34.0
19,12,0,1.4533333333333334,30.0
10,13,6,1.4533333333333334,19.0
3,2,0,1.9333333333333331,31.0
2,0,0,1.9333333333333331,41.0
2,0,0,1.9333333333333331,5.0
2,0,0,1.9333333333333331,5.0
2,0,0,1.9333333333333331,5.0
2,0,0,1.9333333333333331,5.0
4,3,0,1.9333333333333331,31.0
8,8,0,1.9333333333333331,32.0
8,8,0,1.9333333333333331,34.0
3,4,0,1.9333333333333331,37.0
1,2,0,1.9333333333333331,24.0
3,0,0,1.9333333333333331,5.0
3,0,0,1.9333333333333331,5.0
3,0,0,1.9333333333333331,5.0
2,0,0,1.9333333333333331,41.0
2,0,0,1.9333333333333331,41.0
2,0,0,1.9333333333333331,41.0
2,0,0,1.9333333333333331,5.0
4,3,0,1.9333333333333331,31.0
4,7,1,1.9333333333333331,33.0
2,3,0,1.9333333333333331,33.0
2,3,0,1.9333333333333331,33.0
3,0,0,1.9333333333333331,41.0
2,0,0,1.9333333333333331,41.0
1,0,0,1.9333333333333331,41.0
2,0,0,1.9333333333333331,5.0
2,0,0,1.9333333333333331,5.0
3,4,0,1.9333333333333331,34.0
9,10,0,1.9333333333333331,34.0
4,12,27,1.9333333333333331,34.0
10,8,13,1.9333333333333331,39.0
6,8,0,1.9333333333333331,35.0
10,5,12,1.9333333333333331,31.0
14,10,0,1.9333333333333331,36.0
5,9,3,1.9333333333333331,36.0
3,0,0,1.9333333333333331,41.0
2,0,0,1.9333333333333331,41.0
4,7,2,1.9333333333333331,35.0
8,10,0,1.9333333333333331,36.0
8,10,2,1.9333333333333331,34.0
4,7,0,1.9333333333333331,36.0
4,7,1,1.9333333333333331,33.0
5,9,0,1.9333333333333331,32.0
10,0,0,1.9333333333333331,38.0
7,12,0,1.9333333333333331,23.0
4,7,2,1.9333333333333331,39.0
10,8,13,1.9333333333333331,36.0
4,12,0,1.9333333333333331,23.0
10,12,5,1.9333333333333331,38.0
5,8,1,1.9333333333333331,32.0
12,14,9,1.9333333333333331,37.0
4,7,0,1.9333333333333331,33.0
8,11,0,1.9333333333333331,36.0
8,11,0,1.9333333333333331,34.0
5,9,0,1.9333333333333331,32.0
4,12,4,1.9333333333333331,30.0
8,3,0,1.9333333333333331,37.0
4,7,10,1.9333333333333331,37.0
4,7,3,1.9333333333333331,34.0
4,7,0,1.9333333333333331,21.0
8,10,0,1.9333333333333331,32.0
5,8,0,1.9333333333333331,33.0
8,10,0,1.9333333333333331,35.0
4,7,1,1.9333333333333331,37.0
4,8,1,1.9333333333333331,35.0
9,25,8,1.9333333333333331,50.0
12,28,1,1.9333333333333331,10.0
9,20,0,1.9333333333333331,16.0
6,10,1,1.9333333333333331,18.0
4,13,6,1.9333333333333331,35.0
8,13,0,1.9333333333333331,31.0
7,11,2,1.9333333333333331,34.0
9,18,11,1.9333333333333331,35.0
15,16,0,1.9333333333333331,30.0
10,13,6,1.9333333333333331,19.0
2,3,0,1.6933333333333334,30.0
2,0,0,1.6933333333333334,39.0
2,0,0,1.6933333333333334,5.0
2,0,0,1.6933333333333334,5.0
2,0,0,1.6933333333333334,5.0
2,0,0,1.6933333333333334,5.0
3,4,1,1.6933333333333334,30.0
8,8,0,1.6933333333333334,31.0
8,8,0,1.6933333333333334,33.0
4,3,2,1.6933333333333334,38.0
1,2,0,1.6933333333333334,23.0
3,0,0,1.6933333333333334,5.0
3,0,0,1.6933333333333334,5.0
3,0,0,1.6933333333333334,5.0
2,0,0,1.6933333333333334,39.0
2,0,0,1.6933333333333334,39.0
2,0,0,1.6933333333333334,39.0
2,0,0,1.6933333333333334,5.0
3,4,0,1.6933333333333334,30.0
8,3,0,1.6933333333333334,32.0
3,2,1,1.6933333333333334,32.0
3,2,0,1.6933333333333334,32.0
3,0,0,1.6933333333333334,39.0
2,0,0,1.6933333333333334,39.0
1,0,0,1.6933333333333334,39.0
2,0,0,1.6933333333333334,5.0
2,0,0,1.6933333333333334,5.0
4,3,0,1.6933333333333334,33.0
10,9,0,1.6933333333333334,33.0
4,12,12,1.6933333333333334,35.0
10,8,8,1.6933333333333334,40.0
9,5,0,1.6933333333333334,34.0
10,5,18,1.6933333333333334,32.0
14,10,0,1.6933333333333334,35.0
5,9,0,1.6933333333333334,35.0
3,0,0,1.6933333333333334,39.0
2,0,0,1.6933333333333334,39.0
4,7,0,1.6933333333333334,34.0
8,10,0,1.6933333333333334,35.0
8,10,0,1.6933333333333334,33.0
4,7,0,1.6933333333333334,35.0
8,3,0,1.6933333333333334,32.0
10,4,0,1.6933333333333334,31.0
10,0,0,1.6933333333333334,37.0
6,13,0,1.6933333333333334,23.0
4,7,0,1.6933333333333334,38.0
10,8,4,1.6933333333333334,37.0
5,11,1,1.6933333333333334,23.0
10,12,5,1.6933333333333334,39.0
9,4,0,1.6933333333333334,31.0
12,14,0,1.6933333333333334,36.0
8,3,0,1.6933333333333334,32.0
8,11,0,1.6933333333333334,35.0
11,8,0,1.6933333333333334,33.0
10,4,4,1.6933333333333334,33.0
4,12,10,1.6933333333333334,31.0
8,3,1,1.6933333333333334,36.0
4,7,0,1.6933333333333334,36.0
4,7,0,1.6933333333333334,33.0
4,7,0,1.6933333333333334,20.0
10,8,0,1.6933333333333334,31.0
9,4,0,1.6933333333333334,32.0
8,10,0,1.6933333333333334,34.0
4,7,5,1.6933333333333334,38.0
9,3,3,1.6933333333333334,36.0
9,25,6,1.6933333333333334,52.0
12,28,3,1.6933333333333334,10.0
9,20,11,1.6933333333333334,16.0
6,10,0,1.6933333333333334,18.0
4,13,6,1.6933333333333334,36.0
16,5,3,1.6933333333333334,32.0
7,11,0,1.6933333333333334,33.0
9,18,6,1.6933333333333334,36.0
19,12,1,1.6933333333333334,29.0
10,13,16,1.6933333333333334,19.0
3,2,0,1.7333333333333334,30.0
2,0,0,1.7333333333333334,38.0
2,0,0,1.7333333333333334,5.0
2,0,0,1.7333333333333334,5.0
2,0,0,1.7333333333333334,5.0
2,0,0,1.7333333333333334,5.0
4,3,0,1.7333333333333334,30.0
8,8,0,1.7333333333333334,31.0
8,8,0,1.7333333333333334,33.0
4,3,0,1.7333333333333334,37.0
2,1,0,1.7333333333333334,23.0
3,0,0,1.7333333333333334,5.0
3,0,0,1.7333333333333334,5.0
3,0,0,1.7333333333333334,5.0
2,0,0,1.7333333333333334,38.0
2,0,0,1.7333333333333334,38.0
2,0,0,1.7333333333333334,38.0
2,0,0,1.7333333333333334,5.0
4,3,0,1.7333333333333334,30.0
4,7,0,1.7333333333333334,32.0
2,3,0,1.7333333333333334,32.0
2,3,0,1.7333333333333334,32.0
3,0,0,1.7333333333333334,38.0
2,0,0,1.7333333333333334,38.0
1,0,0,1.7333333333333334,38.0
2,0,0,1.7333333333333334,5.0
2,0,0,1.7333333333333334,5.0
3,4,0,1.7333333333333334,33.0
9,10,0,1.7333333333333334,33.0
4,12,24,1.7333333333333334,36.0
10,8,4,1.7333333333333334,42.0
6,8,2,1.7333333333333334,36.0
10,5,0,1.7333333333333334,31.0
10,14,0,1.7333333333333334,35.0
5,9,3,1.7333333333333334,36.0
3,0,0,1.7333333333333334,38.0
2,0,0,1.7333333333333334,38.0
4,7,2,1.7333333333333334,35.0
8,10,0,1.7333333333333334,34.0
8,10,0,1.7333333333333334,32.0
8,3,0,1.7333333333333334,34.0
4,7,0,1.7333333333333334,32.0
5,9,0,1.7333333333333334,31.0
10,0,0,1.7333333333333334,36.0
12,7,0,1.7333333333333334,22.0
4,7,0,1.7333333333333334,37.0
10,8,2,1.7333333333333334,38.0
9,7,3,1.7333333333333334,24.0
10,12,0,1.7333333333333334,38.0
5,8,0,1.7333333333333334,31.0
12,14,0,1.7333333333333334,35.0
4,7,0,1.7333333333333334,32.0
8,11,0,1.7333333333333334,34.0
8,11,0,1.7333333333333334,33.0
10,4,1,1.7333333333333334,32.0
4,12,9,1.7333333333333334,32.0
4,7,6,1.7333333333333334,38.0
4,7,0,1.7333333333333334,35.0
4,7,4,1.7333333333333334,34.0
5,6,0,1.7333333333333334,20.0
8,10,0,1.7333333333333334,31.0
5,8,0,1.7333333333333334,32.0
10,8,12,1.7333333333333334,35.0
4,7,0,1.7333333333333334,37.0
9,3,0,1.7333333333333334,35.0
9,25,16,1.7333333333333334,54.0
12,28,10,1.7333333333333334,10.0
9,20,19,1.7333333333333334,16.0
6,10,0,1.7333333333333334,18.0
4,13,0,1.7333333333333334,35.0
16,5,0,1.7333333333333334,31.0
7,11,2,1.7333333333333334,34.0
9,18,5,1.7333333333333334,37.0
15,16,0,1.7333333333333334,29.0
10,13,6,1.7333333333333334,19.0
2,3,0,1.96,29.0
2,0,0,1.96,37.0
2,0,0,1.96,5.0
2,0,0,1.96,5.0
2,0,0,1.96,5.0
2,0,0,1.96,5.0
3,4,0,1.96,29.0
8,8,0,1.96,30.0
8,8,0,1.96,32.0
4,3,0,1.96,36.0
1,2,0,1.96,23.0
3,0,0,1.96,5.0
3,0,0,1.96,5.0
3,0,0,1.96,5.0
2,0,0,1.96,37.0
2,0,0,1.96,37.0
2,0,0,1.96,37.0
2,0,0,1.96,5.0
3,4,0,1.96,29.0
8,3,0,1.96,31.0
3,2,0,1.96,31.0
3,2,0,1.96,31.0
3,0,0,1.96,37.0
2,0,0,1.96,37.0
1,0,0,1.96,37.0
2,0,0,1.96,5.0
2,0,0,1.96,5.0
4,3,2,1.96,34.0
10,9,0,1.96,32.0
4,12,6,1.96,37.0
10,8,16,1.96,44.0
6,8,0,1.96,35.0
10,5,0,1.96,30.0
14,10,3,1.96,36.0
5,9,3,1.96,37.0
3,0,0,1.96,37.0
2,0,0,1.96,37.0
4,7,0,1.96,34.0
10,8,2,1.96,35.0
10,8,4,1.96,33.0
4,7,0,1.96,34.0
8,3,0,1.96,31.0
10,4,0,1.96,30.0
10,0,0,1.96,35.0
7,12,10,1.96,24.0
4,7,2,1.96,38.0
10,8,13,1.96,39.0
9,7,0,1.96,23.0
10,12,0,1.96,37.0
9,4,0,1.96,30.0
12,14,0,1.96,34.0
8,3,0,1.96,31.0
11,8,0,1.96,33.0
11,8,2,1.96,34.0
10,4,0,1.96,31.0
4,12,8,1.96,33.0
4,7,4,1.96,39.0
8,3,19,1.96,36.0
4,7,0,1.96,33.0
3,8,0,1.96,20.0
10,8,0,1.96,30.0
9,4,0,1.96,31.0
10,8,7,1.96,36.0
4,7,0,1.96,36.0
9,3,0,1.96,34.0
9,25,18,1.96,56.0
12,28,9,1.96,10.0
9,20,0,1.96,16.0
6,10,2,1.96,18.0
4,13,1,1.96,34.0
16,5,0,1.96,30.0
7,11,0,1.96,33.0
9,18,9,1.96,38.0
19,12,5,1.96,30.0
10,13,2,1.96,19.0
3,2,0,1.24,29.0
2,0,0,1.24,36.0
2,0,0,1.24,5.0
2,0,0,1.24,5.0
2,0,0,1.24,5.0
2,0,0,1.24,5.0
4,3,0,1.24,29.0
8,8,0,1.24,30.0
8,8,0,1.24,32.0
3,4,2,1.24,38.0
1,2,0,1.24,22.0
3,0,0,1.24,5.0
3,0,0,1.24,5.0
3,0,0,1.24,5.0
2,0,0,1.24,36.0
2,0,0,1.24,36.0
2,0,0,1.24,36.0
2,0,0,1.24,5.0
4,3,0,1.24,29.0
4,7,0,1.24,31.0
2,3,0,1.24,31.0
2,3,0,1.24,31.0
3,0,0,1.24,36.0
2,0,0,1.24,36.0
1,0,0,1.24,36.0
2,0,0,1.24,5.0
2,0,0,1.24,5.0
4,3,0,1.24,33.0
9,10,0,1.24,32.0
4,12,7,1.24,38.0
10,8,0,1.24,42.0
6,8,0,1.24,34.0
10,5,0,1.24,29.0
14,10,0,1.24,35.0
5,9,0,1.24,36.0
3,0,0,1.24,36.0
2,0,0,1.24,36.0
4,7,0,1.24,33.0
10,8,4,1.24,36.0
10,8,0,1.24,32.0
8,3,0,1.24,33.0
4,7,0,1.24,31.0
5,9,0,1.24,30.0
10,0,0,1.24,34.0
7,12,0,1.24,23.0
4,7,0,1.24,37.0
10,8,0,1.24,38.0
9,7,5,1.24,24.0
10,12,17,1.24,38.0
5,8,0,1.24,30.0
12,14,3,1.24,35.0
4,7,0,1.24,31.0
8,11,4,1.24,35.0
11,8,0,1.24,33.0
5,9,0,1.24,31.0
4,12,7,1.24,34.0
4,7,3,1.24,40.0
8,3,3,1.24,37.0
4,7,0,1.24,32.0
4,7,0,1.24,19.0
8,10,0,1.24,30.0
5,8,0,1.24,31.0
10,8,4,1.24,37.0
8,3,0,1.24,35.0
4,8,0,1.24,34.0
9,25,20,1.24,58.0
12,28,2,1.24,10.0
9,20,0,1.24,16.0
6,10,4,1.24,18.0
4,13,0,1.24,33.0
8,13,0,1.24,30.0
7,11,0,1.24,32.0
9,18,2,1.24,39.0
19,12,0,1.24,29.0
10,13,6,1.24,19.0
2,3,0,1.56,28.0
2,0,0,1.56,35.0
2,0,0,1.56,5.0
2,0,0,1.56,5.0
2,0,0,1.56,5.0
2,0,0,1.56,5.0
3,4,0,1.56,28.0
8,8,0,1.56,29.0
8,8,0,1.56,31.0
3,4,0,1.56,37.0
2,1,0,1.56,22.0
3,0,0,1.56,5.0
3,0,0,1.56,5.0
3,0,0,1.56,5.0
2,0,0,1.56,35.0
2,0,0,1.56,35.0
2,0,0,1.56,35.0
2,0,0,1.56,5.0
3,4,0,1.56,28.0
8,3,0,1.56,30.0
3,2,0,1.56,30.0
3,2,0,1.56,30.0
3,0,0,1.56,35.0
2,0,0,1.56,35.0
1,0,0,1.56,35.0
2,0,0,1.56,5.0
2,0,0,1.56,5.0
4,3,0,1.56,32.0
10,9,0,1.56,31.0
4,12,15,1.56,39.0
10,8,0,1.56,40.0
9,5,0,1.56,33.0
10,5,0,1.56,28.0
14,10,0,1.56,34.0
5,9,0,1.56,35.0
3,0,0,1.56,35.0
2,0,0,1.56,35.0
8,3,2,1.56,34.0
10,8,0,1.56,35.0
10,8,0,1.56,31.0
4,7,0,1.56,33.0
8,3,1,1.56,30.0
10,4,0,1.56,29.0
10,0,0,1.56,33.0
7,12,0,1.56,22.0
4,7,0,1.56,36.0
10,8,0,1.56,37.0
9,7,0,1.56,23.0
10,12,0,1.56,37.0
9,4,0,1.56,29.0
12,14,0,1.56,34.0
8,3,0,1.56,30.0
8,11,0,1.56,34.0
11,8,0,1.56,32.0
10,4,0,1.56,30.0
4,12,19,1.56,35.0
4,7,9,1.56,42.0
8,3,0,1.56,36.0
8,3,2,1.56,33.0
5,6,0,1.56,19.0
10,8,0,1.56,29.0
9,4,0,1.56,30.0
10,8,20,1.56,38.0
4,7,0,1.56,35.0
9,3,0,1.56,33.0
9,25,19,1.56,60.0
12,28,2,1.56,10.0
9,20,3,1.56,16.0
6,10,10,1.56,18.0
4,13,0,1.56,32.0
16,5,0,1.56,29.0
11,7,2,1.56,33.0
9,18,10,1.56,40.0
19,12,0,1.56,28.0
10,13,3,1.56,19.0
3,2,0,1.1733333333333331,28.0
2,0,0,1.1733333333333331,34.0
2,0,0,1.1733333333333331,5.0
2,0,0,1.1733333333333331,5.0
2,0,0,1.1733333333333331,5.0
2,0,0,1.1733333333333331,5.0
4,3,2,1.1733333333333331,30.0
8,8,0,1.1733333333333331,29.0
8,8,0,1.1733333333333331,31.0
