edge_id,from_node,to_node,num_lanes,speed_limit,priority,vehicle_count,avg_waiting_time,avg_time_loss,traffic_score,traffic_level,is_high_traffic,system_type
53273637#0,674077274,4191842553,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273637#1,4191842553,cluster_4191842557_5217004460,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273637#3,cluster_4191842557_5217004460,5864773086,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273637#4,5864773086,cluster_275517837_674077280,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273638#0,674077282,5864771583,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273638#1,5864771583,cluster_5864771581_674077283,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273638#3,cluster_5864771581_674077283,674077289,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273639#0,674077290,674077291,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273639#1,674077291,4191842565,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273639#2,4191842565,7569863218,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273639#3,7569863218,4191842563,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273639#4,4191842563,674077296,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273640#0,674077250,13295816111,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273640#1,13295816111,674077299,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273640#2,674077299,674077300,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273641,674077302,3521471784,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273642,674077303,674077308,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273643#0,674077310,674077311,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273643#1,674077311,674077313,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273644#0,6270805725,674077318,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273644#1,674077318,674077305,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273644#2,674077305,674077311,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53273646,674077324,674077318,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53274904#0,674090872,4368955037,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53274904#1,4368955037,674090861,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53348240,674684731,3964910415,1,11.11,5,0,0.0,0.0,0.0,high,1,fixed
535846378,4980173392,5192500639,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
536892611#0,8594011516,8594011544,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
536892611#1,8594011544,8594002904,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
536892611#2,8594002904,8594002901,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
536892611#3,8594002901,8594011464,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
536892611#4,8594011464,8594011465,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
536892611#5,8594011465,8594011466,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
536892611#6,8594011466,5199998454,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
536892611#7,5199998454,1144976274,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
536892612,5199998449,5199998454,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
537235759,cluster_3127341688_5202849311,652549503,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
53788106,679004923,679004924,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53788107,679004926,cluster_679004922_679004927,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53788200,679007187,cluster_4937816459_679007188,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53788201,679007190,cluster_2409502949_679007192,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53788203,679007195,620382088,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
53788204#0,679007198,679007199,1,8.33,1,0,0.0,0.0,0.0,high,1,fixed
53788204#1,679007199,679007200,1,8.33,1,0,0.0,0.0,0.0,high,1,fixed
53788206,679007205,679007206,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53788288,679008490,5343604551,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53789480#0,679023726,5309894365,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53789480#1,5309894365,5309962916,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
53789480#2,5309962916,679023732,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
539090362,5216939985,5216939988,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
539097784,6113826003,cluster_4191842557_5217004460,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
539351495,5219168144,5219168051,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
539351500#0,cluster_3799980014_3799980015,5219168144,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
539351500#1,5219168144,5219168134,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
539504488#0,644608077,2094344646,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
539504488#1,2094344646,1128188359,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
539504488#2,1128188359,cluster_618543188_644608081,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54057222,653129376,653129377,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
54057223,681770257,681770266,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54057224,681770269,681773792,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54057560,681782551,681782417,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54057561,681782185,681782501,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54058143,cluster_3192306102_681803146,681803240,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54063734,6524306616,cluster_2094306222_682081219,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54063735,682081232,682081241,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225111,683784005,cluster_683784007_683784011,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225112,cluster_683784007_683784011,683784020,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225113#0,cluster_683784024_683784040,5340854043,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
54225113#1,5340854043,3172219436,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
54225113#2,3172219436,cluster_683784007_683784011,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
54225115#0,683784034,4692153521,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225115#1,4692153521,683786371,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225115#2,683786371,683786356,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225115#3,683786356,5340854075,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225115#4,5340854075,cluster_683784024_683784040,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225116#0,cluster_683784024_683784040,5340854070,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225116#1,5340854070,683784043,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225117#0,683784044,683784045,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225117#1,683784045,12830317440,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225117#2,12830317440,683784046,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225118#0,683784047,683784048,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225118#1,683784048,683786370,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225118#2,683786370,3942467942,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225119#0,635166180,403875121,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
54225119#1,403875121,403875117,1,13.89,11,0,0.0,0.0,0.0,high,1,fixed
54225120#0,683784048,683784020,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225120#1,683784020,683784053,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225121#0,683784005,683784043,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225121#1,683784043,5340854068,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225121#2,5340854068,4692153523,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225121#3,4692153523,683784034,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225122#0,cluster_5340860637_683787587,683784073,1,8.33,2,0,0.0,0.0,0.0,high,1,fixed
54225122#1,683784073,683784076,1,8.33,2,0,0.0,0.0,0.0,high,1,fixed
54225122#2,683784076,683784060,1,8.33,2,0,0.0,0.0,0.0,high,1,fixed
54225323#0,683786323,683786325,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225323#1,683786325,683786326,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225323#2,683786326,11762736409,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225323#3,11762736409,683786328,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225328#0,683786328,683786329,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225328#1,683786329,683786326,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225330#0,683786330,683786331,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225330#1,683786331,683786329,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225336#0,683786330,5340860675,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225336#1,5340860675,683786333,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225339#0,683786334,6445845728,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225339#1,6445845728,683786337,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225354#0,2105200722,683786339,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225354#1,683786339,4692153538,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225354#2,4692153538,cluster_4692153560_683786340,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225354#4,cluster_4692153560_683786340,2105200715,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225354#5,2105200715,2105200746,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225354#6,2105200746,683786343,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225355,cluster_11762736405_403874908,644608002,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
54225356,683786344,644607621,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225358#0,5340860675,683786331,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225358#1,683786331,683786333,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225358#2,683786333,683786325,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225358#3,683786325,683786353,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225358#4,683786353,683786354,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225359,5340854066,683786356,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225360,683786357,683786358,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225361,683786359,683786360,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225362#0,683784045,683786361,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225362#1,683786361,cluster_12830317445_5340854093,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225362#3,cluster_12830317445_5340854093,683786366,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225363#0,683786361,5864750060,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225363#1,5864750060,683786343,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225363#10,3804259499,683786369,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225363#2,683786343,2105200701,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225363#3,2105200701,2105200718,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225363#4,2105200718,2105200703,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225363#5,2105200703,cluster_11762736411_2105200708,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225363#7,cluster_11762736411_2105200708,3804259491,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225363#8,3804259491,3804259494,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225363#9,3804259494,3804259499,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225364,683786372,683786370,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225365#0,683786373,5340854063,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225365#1,5340854063,683786371,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225488,683787580,683787583,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225489,cluster_403874909_683787617,3942452780,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225491#0,683787597,683787602,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225491#1,683787602,683787603,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225492#0,5864750057,6544605298,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225492#1,6544605298,cluster_10219043266_10219043267_3152507940_3152507942_#1more,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225496,403874911,3942452781,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225663,6363554944,6363554945,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225664,683788949,683788950,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225666,683788959,cluster_10219043268_10219043269_1307349909_3152504914_#2more,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225667#0,683788961,683788962,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225667#1,683788962,cluster_663702761_683788963,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54225668,4692182777,5627560736,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
54225669,403875071,3354419419,1,11.11,10,0,0.0,0.0,0.0,high,1,fixed
54226223#0,3896055308,3896055303,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54226223#1,3896055303,5290309711,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54226223#2,5290309711,5929524080,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54226223#3,5929524080,683793297,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54226223#4,683793297,5290309714,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
54226223#5,5290309714,683793299,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
543125529,cluster_3192347702_5250554647,5250554648,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
544834102,5266279388,5266279377,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
547501525,5290309670,618530960,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
547501526,5290309672,5290309673,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
547501527,5290309674,5290309676,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
547501529,5290309680,5290309684,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
547501530,5290309685,5290309687,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
547501531#0,5290309688,12049374719,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
547501531#1,12049374719,5290309693,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
547501532#0,5290309694,5290309696,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
547501532#1,5290309696,5290309695,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
547501533,5290309696,cluster_3896055288_5290309699,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
547501534,5290309700,5290309704,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
547501535,5290309705,5290309711,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
547501536,5290309712,5290309714,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
547501537#0,5290309715,3896047831,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
547501537#1,3896047831,5290309716,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
547501538,5290309717,cluster_2124723870_5290309718,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
547501539,5290309719,5290309720,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
547812889#0,2083152306,7933927657,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
547812889#1,7933927657,5293061995,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
547812889#2,5293061995,9457787630,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
547812889#3,9457787630,11575588862,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
547812889#4,11575588862,9457787657,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
547812889#5,9457787657,248608262,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
548276904,5296855786,5296855787,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
548276980,5296857179,5296857197,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
548277121#0,cluster_5296859499_6991409010,5340883847,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
548277121#1,5340883847,3893005432,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
548279609,5296886579,5296886580,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
548387686,5297838626,5297838628,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
549694045,5309894358,cluster_5656720368_674077237,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
549694046,cluster_5309894351_674077260,5309894349,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
549694047#0,5309894360,5309894358,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
549694047#1,5309894358,674077227,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
549694048,5309894365,5309894361,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
549694049,5309894375,5309894368,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
549694067,5309894463,5309894462,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
549694068,5309894464,5309894465,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
549694069,5309894470,5309894467,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
549694070,5309894472,5309894471,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
549694071,5309894478,5309894473,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
549694072,3354499640,5309894479,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
549694073,5309894487,5309894482,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
549702217,5309962917,5309962916,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
549702218,5309962918,275517828,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
549726215,5310173991,5310173988,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
549726216,5310174003,5310173992,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
549726217,5310174010,5310174004,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
549726218,673072110,5310174020,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
549726219,5310185227,257871600,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
549726220,5310185229,5310185228,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
552411639,cluster_127658062_5333484028,5333484027,1,5.56,1,0,0.0,0.0,0.0,high,1,fixed
552411640,cluster_3832039758_5333484030,5333484029,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
552411641,5333484032,5333484031,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
552411643,cluster_4077041337_5333484034,5333484033,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
552411644,5333484036,5333484035,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
552411646,cluster_5333484038_5333484040,5333484037,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
552411647,cluster_5333484038_5333484040,5333484039,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
552411648,cluster_3832039366_5333484042,5333484041,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
552411649,5333484044,5333484043,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
552411650#0,cluster_3832039366_5333484042,5333484044,2,13.89,11,0,0.0,0.0,0.0,high,1,fixed
552411650#1,5333484044,cluster_5333484038_5333484040,2,13.89,11,0,0.0,0.0,0.0,high,1,fixed
552411650#3,cluster_5333484038_5333484040,3832039760,2,13.89,11,0,0.0,0.0,0.0,high,1,fixed
552411650#4,3832039760,cluster_3185210184_3185210187,2,13.89,11,0,0.0,0.0,0.0,high,1,fixed
552411650#5,cluster_3185210184_3185210187,cluster_127658071_3185210190_3185210191,2,13.89,11,0,0.0,0.0,0.0,high,1,fixed
553270730,5340854038,5340854041,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553270731,5340854042,5340854043,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553270732,5340854044,5340854053,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553270733,cluster_5340854055_618530907,5340854060,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553270734,5340854061,5340854063,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553270735,5340854067,5340854068,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553270736,5340854069,5340854070,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553270737,5340854072,5340854075,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553270738,5340854082,cluster_5340854085_618530947,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553270739,5340854086,5340854089,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553270740,12830317441,cluster_12830317445_5340854093,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553271457,cluster_5340860627_683787585,5340860630,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553271458,5340860639,5340860640,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553271459,5340860641,5340860643,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553271460,5340860644,683787603,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553271461,5340860646,683787602,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553271462,5340860649,5340860651,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553271463,5340860652,5340860654,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553271464,5340860655,cluster_5340860659_618530943,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553272994,5340879521,5340879527,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553272995,5340879528,5340879529,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553272996,cluster_3993511260_5340879531_646913724,5340879533,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553272997,5340879534,5340879535,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553272998#0,5340879538,cluster_5340879540_5340879541,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553272999,cluster_5340879540_5340879541,5340879544,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553273001,644608094,5340879551,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553273002,5340879552,5340879553,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553273003,cluster_3893005431_5296876916,5340879556,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553273004,cluster_5340879557_5590624755,5340879558,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553273431,1480092699,5340883850,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553273433,5340883851,5340883852,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
553276933,5340918888,5340918894,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
55422641,403874891,8951241556,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
55422642#0,696519972,696519973,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
55422642#1,696519973,696519962,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
55422642#2,696519962,3877674509,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
55422642#3,3877674509,3877635396,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
55422642#4,3877635396,5057792775,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
55422642#5,5057792775,5057792795,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
55422642#6,5057792795,cluster_5057792803_5650008423,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
55422643#0,5057792786,5057792789,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
55422643#1,5057792789,5057792830,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
55422643#2,5057792830,cluster_5057792828_618531414,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
55422644,cluster_3804259542_696519989,696519978,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
55422820#0,696522382,696522387,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
55422820#1,696522387,696522390,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
55422820#2,696522390,11192208761,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
55422820#3,11192208761,696522394,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
55422821#0,12049374741,12049374745,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
55422821#1,12049374745,696522387,1,8.33,3,0,0.0,0.0,0.0,high,1,fixed
557370432,5375518023,5375518024,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
557370433,5375518025,cluster_5375518026_5375536097,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
557370434,5375518027,5375518028,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
557370435,5375518029,cluster_11175787433_5375518030,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
557370436,5375518031,cluster_11175787435_5375518032,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
557370437,5375518033,5375518034,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
557373216,cluster_5375536059_679007194,5375536062,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
557373218,5375536063,5375536064,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
557373219,5375536065,5375536067,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
557373221,5375536068,5375536069,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
557373224,5375536072,cluster_5375536073_5626805939,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
557373230,4798968762,5375536093,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
557373233,5375536096,cluster_5375518026_5375536097,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
559866080,5399288826,5399288834,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
560377607,cluster_5028030263_672777610,5028030264,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
570981155#0,cluster_10219043287_10219043288_5488683288_6230885425,cluster_10219043281_10219043283_10219043284_618528183_#2more,2,27.78,12,0,0.0,0.0,0.0,high,1,fixed
571198572,5490286063,5490286068,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
571198574,cluster_4181840607_5490286069,5490286070,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
571198575,5490286071,3354499638,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
572405034,5499217635,cluster_5499217636_5499217639,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
572405035,5499217637,3500245598,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
572405036,cluster_5499217636_5499217639,5499217646,1,2.78,2,0,0.0,0.0,0.0,high,1,fixed
572405037,5499217652,13293687646,1,13.89,3,0,0.0,0.0,0.0,high,1,fixed
